"","DATE","PRODUCT","EX_REFIN","EXCISE_TAX","M_TAX","OIL_FUND","CONSV_FUND","WHOLESALE","VAT_WS","WS_VAT","MARKETING_MARGIN","VAT_MM","RETAIL","EX_RATE","FILE","DISCOUNT","OIL_FUND_2"
"177",2005-01-20,"HDIESEL(0.05%S)",12.5745,2.305,0.2305,0.5,0.04,12.6855,0.888,13.5735,0.95,0.0665,14.59,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,-2.9645
"178",2005-01-20,"L-DIESEL",12.441,2.405,0.2405,0.5,0.04,12.4871,0.8741,13.3612,0.9455,0.0662,14.37,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,-3.1394
"179",2005-01-20,"FUEL600 (1) 2%S",7.7424,0.4276,0.0428,0.06,0.04,8.3127,0.5819,8.8946,3.0705,0.2149,12.18,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,0
"180",2005-01-20,"FUEL1500 (2) 2%S",7.0251,0.3904,0.039,0.06,0.04,7.5546,0.5288,8.0334,3.0436,0.213,11.34,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,0
"181",2005-01-20,"LPG-LARGE(B/KG.)",12.3064,2.17,0.217,-2.2365,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,0
"182",2005-01-20,"LPG-SMALL(B/KG.)",12.3064,2.17,0.217,-2.2365,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,0
"183",2005-01-20,"LPG-CARS(B/KG.)",12.3064,2.17,0.217,-2.2365,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,39.5257,"2446_ff12847ed5beae1ba18cb9ff2d844349.xlsx",NA,0
"184",2005-01-24,"ULG 95R ; UNL",12.4299,3.685,0.3685,0.75,0.04,17.2734,1.2091,18.4825,0.7546,0.0528,19.29,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"185",2005-01-24,"ULG 91R ; UNL",11.9518,3.685,0.3685,0.55,0.04,16.5953,1.1617,17.757,0.6851,0.048,18.49,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"186",2005-01-24,"GASOHOL",12.6774,3.3165,0.3317,0.29,0.036,16.6516,1.1656,17.8172,0.6755,0.0473,18.54,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"187",2005-01-24,"KEROSENE",11.9243,3.055,0.3055,0.1,0.04,15.4248,1.0797,16.5045,4.2668,0.2987,21.07,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"188",2005-01-24,"HDIESEL(0.05%S)",12.5158,2.305,0.2305,0.5,0.04,12.6855,0.888,13.5735,0.95,0.0665,14.59,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,-2.9645
"189",2005-01-24,"L-DIESEL",12.3802,2.405,0.2405,0.5,0.04,12.4871,0.8741,13.3612,0.9455,0.0662,14.37,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,-3.1394
"190",2005-01-24,"FUEL600 (1) 2%S",7.7424,0.4276,0.0428,0.06,0.04,8.3127,0.5819,8.8946,3.0705,0.2149,12.18,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"191",2005-01-24,"FUEL1500 (2) 2%S",7.0251,0.3904,0.039,0.06,0.04,7.5546,0.5288,8.0334,3.0436,0.213,11.34,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"192",2005-01-24,"LPG-LARGE(B/KG.)",12.3064,2.17,0.217,-2.2365,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"193",2005-01-24,"LPG-SMALL(B/KG.)",12.3064,2.17,0.217,-2.2365,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"194",2005-01-24,"LPG-CARS(B/KG.)",12.3064,2.17,0.217,-2.2365,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.709,"2452_6bcc4af46e0e59a8e31a7b2312437f22.xlsx",NA,0
"195",2005-01-27,"ULG 95R ; UNL",12.8481,3.685,0.3685,0.75,0.04,17.6916,1.2384,18.93,0.7103,0.0497,19.69,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"196",2005-01-27,"ULG 91R ; UNL",12.3696,3.685,0.3685,0.55,0.04,17.0131,1.1909,18.204,0.6411,0.0449,18.89,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"197",2005-01-27,"KEROSENE",12.8603,3.055,0.3055,0.1,0.04,16.3608,1.1453,17.978,3.3307,0.2332,21.07,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"198",2005-01-27,"HDIESEL(0.05%S)",13.106,2.305,0.2305,0.5,0.04,12.6855,0.888,13.5735,0.95,0.0665,14.59,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,-3.496
"199",2005-01-27,"L-DIESEL",12.9726,2.405,0.2405,0.5,0.04,12.4871,0.8741,13.3612,0.9455,0.0662,14.37,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,-3.671
"200",2005-01-27,"FUEL600 (1) 2%S",7.7424,0.4276,0.0428,0.06,0.04,8.3127,0.5819,8.8946,3.0705,0.2149,12.18,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"201",2005-01-27,"FUEL1500 (2) 2%S",7.0251,0.3904,0.039,0.06,0.04,7.5546,0.5288,8.0334,3.0436,0.213,11.34,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"202",2005-01-27,"LPG-LARGE(B/KG.)",12.1675,2.17,0.217,-2.0976,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"203",2005-01-27,"LPG-SMALL(B/KG.)",12.1675,2.17,0.217,-2.0976,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"204",2005-01-27,"LPG-CARS(B/KG.)",12.1675,2.17,0.217,-2.0976,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.558,"2456_e5df62d26210a3fb4c368327fa3c421d.xlsx",NA,0
"205",2005-01-31,"ULG 95R ; UNL",13.1972,3.685,0.3685,0.5,0.04,17.7907,1.2384,19.036,0.6112,0.0428,19.69,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"206",2005-01-31,"ULG 91R ; UNL",12.7172,3.685,0.3685,0.3,0.04,17.1113,1.1978,18.3091,0.5429,0.038,18.89,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"207",2005-01-31,"KEROSENE",12.8603,3.055,0.3055,0.1,0.04,16.3608,1.1453,17.5061,3.3307,0.2332,21.07,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"208",2005-01-31,"HDIESEL(0.05%S)",13.2383,2.305,0.2305,0.5,0.04,12.6855,0.888,13.5735,0.95,0.0665,14.59,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,-3.6283
"209",2005-01-31,"L-DIESEL",13.1039,2.405,0.2405,0.5,0.04,12.4871,0.8741,13.3612,0.9455,0.0662,14.37,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,-3.8023
"210",2005-01-31,"FUEL600 (1) 2%S",8.4587,0.4151,0.0415,0.06,0.04,9.0153,0.6311,9.6464,2.7033,0.1892,12.54,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"211",2005-01-31,"FUEL1500 (2) 2%S",7.7244,0.3778,0.0378,0.06,0.04,8.2399,0.5768,8.8167,2.7385,0.1917,11.75,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"212",2005-01-31,"LPG-LARGE(B/KG.)",12.1596,2.17,0.217,-2.0897,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"213",2005-01-31,"LPG-SMALL(B/KG.)",12.1596,2.17,0.217,-2.0897,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"214",2005-01-31,"LPG-CARS(B/KG.)",12.1596,2.17,0.217,-2.0897,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.623,"2482_4b64491df4346b9ebfca65a68505a9a1.xlsx",NA,0
"215",2005-02-09,"ULG 95R ; UNL",12.6443,3.685,0.3685,0.5,0.04,17.2378,1.2066,18.4444,1.1641,0.0815,19.69,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,0
"216",2005-02-09,"ULG 91R ; UNL",12.1712,3.685,0.3685,0.3,0.04,16.5647,1.1595,17.7242,1.0895,0.0763,18.89,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,0
"217",2005-02-09,"GASOHOL",12.8533,3.3165,0.3317,0.04,0.036,16.5775,1.1604,17.7379,1.1235,0.0786,18.94,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,0
"218",2005-02-09,"KEROSENE",12.8603,3.055,0.3055,0.1,0.04,16.3608,1.1453,17.5061,3.3307,0.2332,21.07,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,0
"219",2005-02-09,"HDIESEL(0.05%S)",12.7239,2.305,0.2305,0.5,0.04,12.6855,0.888,13.5735,0.95,0.0665,14.59,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,-3.1139
"220",2005-02-09,"L-DIESEL",12.5979,2.405,0.2405,0.5,0.04,12.4871,0.8741,13.3612,0.9455,0.0662,14.37,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,-3.2963
"221",2005-02-09,"FUEL600 (1) 2%S",8.4587,0.4151,0.0415,0.06,0.04,9.0153,0.6311,9.6464,2.7033,0.1892,12.54,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,NA
"222",2005-02-09,"FUEL1500 (2) 2%S",7.7244,0.3778,0.0378,0.06,0.04,8.2399,0.5768,8.8167,2.7385,0.1917,11.75,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,NA
"223",2005-02-09,"LPG-LARGE(B/KG.)",12.1596,2.17,0.217,-2.0897,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,NA
"224",2005-02-09,"LPG-SMALL(B/KG.)",12.1596,2.17,0.217,-2.0897,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,NA
"225",2005-02-09,"LPG-CARS(B/KG.)",12.1596,2.17,0.217,-2.0897,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.5049,"2489_d6edb710fe5172321778445ab3e4cea2.xlsx",NA,NA
"226",2005-02-18,"ULG 95R ; UNL",13.8517,3.685,0.3685,0.5,0.04,18.4452,1.2912,19.7364,0.7043,0.0493,20.49,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,0
"227",2005-02-18,"ULG 91R ; UNL",13.3765,3.685,0.3685,0.3,0.04,17.77,1.2439,19.0139,0.6319,0.0442,19.69,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,0
"228",2005-02-18,"GASOHOL",13.1499,3.3165,0.3317,0.04,0.036,16.8741,1.1812,18.0552,0.8736,0.0612,18.99,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,0
"229",2005-02-18,"KEROSENE",12.6084,3.055,0.3055,0.1,0.04,16.1089,1.1276,17.2365,3.5863,0.251,21.07,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,0
"230",2005-02-18,"HDIESEL(0.05%S)",13.254,2.305,0.2305,0.5,0.04,12.772,0.894,13.5735,0.95,0.0665,14.59,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,-3.5575
"231",2005-02-18,"L-DIESEL",12.8379,2.405,0.2405,0.5,0.04,12.2848,0.8599,13.1447,1.1478,0.0803,14.37,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,-3.7386
"232",2005-02-18,"FUEL600 (1) 2%S",8.2566,0.4346,0.0435,0.06,0.04,8.8347,0.6184,9.4531,2.9605,0.2072,12.62,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,NA
"233",2005-02-18,"FUEL1500 (2) 2%S",7.5417,0.3989,0.0399,0.06,0.04,8.0806,0.5656,8.6462,3.0366,0.2126,11.9,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,NA
"234",2005-02-18,"LPG-LARGE(B/KG.)",12.1547,2.17,0.217,-2.0848,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,NA
"235",2005-02-18,"LPG-SMALL(B/KG.)",12.1547,2.17,0.217,-2.0848,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,NA
"236",2005-02-18,"LPG-CARS(B/KG.)",12.1547,2.17,0.217,-2.0848,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.6553,"2496_9d21f85c5525f599c36d2ab01d515554.xlsx",NA,NA
"237",2005-02-25,"ULG 95R ; UNL",14.7262,3.685,0.3685,0.5,0.04,19.3197,1.3524,20.6721,0.2037,0.0143,20.89,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,0
"238",2005-02-25,"ULG 91R ; UNL",14.2522,3.685,0.3685,0.3,0.04,18.6457,1.3052,19.9509,0.13,0.0091,20.09,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,0
"239",2005-02-25,"GASOHOL",14.7798,3.3165,0.3317,0.04,0.036,18.5039,1.2953,19.7992,-0.3824,-0.0268,19.39,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,0
"240",2005-02-25,"KEROSENE",12.6084,3.055,0.3055,0.1,0.04,16.1089,1.1276,17.2365,3.5863,0.251,21.07,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,0
"241",2005-02-25,"HDIESEL(0.05%S)",14.5181,2.305,0.2305,0.5,0.04,13.2463,0.9272,14.1735,0.95,0.0665,15.19,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,-4.3473
"242",2005-02-25,"L-DIESEL",14.1045,2.405,0.2405,0.5,0.04,12.7594,0.8932,13.6526,1.2339,0.0864,14.97,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,-4.5306
"243",2005-02-25,"FUEL600 (1) 2%S",8.3802,0.4421,0.0442,0.06,0.04,8.9665,0.6277,9.5942,3.0362,0.2125,12.84,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,NA
"244",2005-02-25,"FUEL1500 (2) 2%S",7.6404,0.4052,0.0405,0.06,0.04,8.1862,0.573,8.7592,3.1913,0.2234,12.17,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,NA
"245",2005-02-25,"LPG-LARGE(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,NA
"246",2005-02-25,"LPG-SMALL(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,NA
"247",2005-02-25,"LPG-CARS(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.5396,"2551_44ad75e69095d976a08eb808f1e472f7.xlsx",NA,NA
"248",2005-03-02,"ULG 95R ; UNL",14.2241,3.685,0.3685,0.5,0.04,18.8176,1.3172,20.1348,1.0796,0.0756,21.29,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,0
"249",2005-03-02,"ULG 91R ; UNL",13.7519,3.685,0.3685,0.3,0.04,18.1454,1.2702,19.4156,1.0041,0.0703,20.49,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,0
"250",2005-03-02,"GASOHOL",14.3922,3.3165,0.3317,0.04,0.036,18.1164,1.2681,19.3854,0.379,0.0265,19.79,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,0
"251",2005-03-02,"KEROSENE",12.6084,3.055,0.3055,0.1,0.04,16.1089,1.1276,17.2365,3.5863,0.251,21.07,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,0
"252",2005-03-02,"HDIESEL(0.05%S)",14.7401,2.305,0.2305,0.5,0.04,13.2463,0.9272,14.1735,0.95,0.0665,15.19,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,-4.5693
"253",2005-03-02,"L-DIESEL",14.3282,2.405,0.2405,0.5,0.04,12.7594,0.8932,13.6526,1.2339,0.0864,14.97,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,-4.7543
"254",2005-03-02,"FUEL600 (1) 2%S",8.3802,0.4421,0.0442,0.06,0.04,8.9665,0.6277,9.5942,3.0362,0.2125,12.84,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,NA
"255",2005-03-02,"FUEL1500 (2) 2%S",7.6404,0.4052,0.0405,0.06,0.04,8.1862,0.573,8.7592,3.1913,0.2234,12.17,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,NA
"256",2005-03-02,"LPG-LARGE(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,NA
"257",2005-03-02,"LPG-SMALL(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,NA
"258",2005-03-02,"LPG-CARS(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.4044,"2548_fc75f9b6eaf424ca231984f0988fb2d3.xlsx",NA,NA
"259",2005-03-07,"ULG 95R ; UNL",14.8382,3.685,0.3685,0.5,0.04,19.4317,1.3602,20.7919,0.4655,0.0326,21.29,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,0
"260",2005-03-07,"ULG 91R ; UNL",14.3634,3.685,0.3685,0.3,0.04,18.7569,1.313,20.0699,0.3926,0.0275,20.49,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,0
"261",2005-03-07,"GASOHOL",14.7134,3.3165,0.3317,0.04,0.036,18.4376,1.2906,19.7282,0.0579,0.004,19.79,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,0
"262",2005-03-07,"KEROSENE",12.6084,3.055,0.3055,0.1,0.04,16.1089,1.1276,17.2365,3.5863,0.251,21.07,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,0
"263",2005-03-07,"HDIESEL(0.05%S)",15.4439,2.305,0.2305,0.5,0.04,13.2463,0.9272,14.1735,0.95,0.0665,15.19,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,-5.2731
"264",2005-03-07,"L-DIESEL",15.0494,2.405,0.2405,0.5,0.04,12.7594,0.8932,13.6526,1.2339,0.0864,14.97,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,-5.4755
"265",2005-03-07,"FUEL600 (1) 2%S",8.3802,0.4421,0.0442,0.06,0.04,8.9665,0.6277,9.5942,3.0362,0.2125,12.84,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,NA
"266",2005-03-07,"FUEL1500 (2) 2%S",7.6404,0.4052,0.0405,0.06,0.04,8.1862,0.573,8.7592,3.1913,0.2234,12.17,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,NA
"267",2005-03-07,"LPG-LARGE(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,NA
"268",2005-03-07,"LPG-SMALL(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,NA
"269",2005-03-07,"LPG-CARS(B/KG.)",12.1526,2.17,0.217,-2.0827,0,12.4569,0.872,13.3289,3.2566,0.228,16.81,38.6083,"2564_0eb113775f2d2c209d2af83ec5fe5d08.xlsx",NA,NA
"270",2005-03-11,"ULG 95R ; UNL",15.306,3.685,0.3685,0.5,0.04,19.8995,1.3602,21.2925,0.7454,0.0522,22.09,38.371,"2575_fc23f16a67cec12ff0b7de428cbb01f1.xlsx",NA,0
"271",2005-03-11,"ULG 91R ; UNL",14.834,3.685,0.3685,0.3,0.04,19.2275,1.3459,20.5734,0.6697,0.0469,21.29,38.371,"2575_fc23f16a67cec12ff0b7de428cbb01f1.xlsx",NA,0
"272",2005-03-11,"GASOHOL",15.1861,3.3165,0.3317,0.04,0.036,18.9102,1.3237,20.2339,0.3328,0.0233,20.59,38.371,"2575_fc23f16a67cec12ff0b7de428cbb01f1.xlsx",NA,0
"273",2005-03-11,"KEROSENE",15.1002,3.055,0.3055,0.1,0.04,18.6007,1.3021,19.9028,1.5113,0.1058,21.52,38.371,"2575_fc23f16a67cec12ff0b7de428cbb01f1.xlsx",NA,0
